[0.04767309875141884, 0.2400358262427228, 0.09104878985785632, 0.29580064605445316, 0.14285714285714285, 0.11325860069578662, 0.1232, 0.2874828060522696, 0.011591148577449948]
[0.07367196587824738, 0.30244590780809033, 0.0, 0.0, 0.2946058091286307, 0.0, 0.0497196261682243, 0.2654348805768364, 0.1311861743912019]
[0.09360189573459715, 0.2091703056768559, 0.027124773960216998, 0.0, 0.2413793103448276, 0.030780243378668574, 0.06889988580129425, 0.29044117647058826, 0.10387121502491375]
[0.0846063454759107, 0.15087281795511223, 0.14747474747474748, 0.07792706333973129, 0.2746255106672719, 0.23499142367066894, 0.09945184025058731, 0.16417910447761194, 0.0975609756097561]
[0.19096774193548388, 0.0, 0.0, 0.21191195511437202, 0.3751224289911851, 0.11455108359133127, 0.0, 0.22673656618610746, 0.0]
[0.24617461746174618, 0.14516129032258066, 0.07169811320754717, 0.11961722488038277, 0.144720750101916, 0.15616218386190284, 0.018129079042784626, 0.16369664318276006, 0.18762886597938144]
[0.18232280102476517, 0.15135135135135136, 0.0790273556231003, 0.47711730668069435, 0.14192761285075234, 0.1626968106580541, 0.12095808383233533, 0.15081967213114755, 0.16693679092382496]
[0.06952491309385864, 0.14658385093167703, 0.28216704288939054, 0.0, 0.24357838795394154, 0.03041144901610018, 0.004291845493562232, 0.26429536244934715, 0.0]
[0.3573529411764706, 0.14468788755684167, 0.2833258020786263, 0.15460526315789475, 0.4239350912778905, 0.12852664576802508, 0.16129032258064516, 0.19235668789808918, 0.19750519750519752]
[0.28730822873082285, 0.22467934542237947, 0.06686701728024042, 0.09559110417479516, 0.14007308160779536, 0.2984670874661858, 0.0, 0.0, 0.1905746176105829]
